[2025-06-21 11:46:54,100] INFO django.utils.autoreload Watching for file changes with StatReloader
[2025-06-21 13:59:35,561] INFO django.server "GET /static/store/js/vehicle_page.js HTTP/1.1" 304 0
[2025-06-21 13:59:36,198] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 13:59:38,190] INFO custom_logger User 'sudarshan.j' logged out.
[2025-06-21 13:59:38,203] INFO django.server "GET /userlogout/ HTTP/1.1" 302 0
[2025-06-21 13:59:38,617] INFO django.server "GET / HTTP/1.1" 200 5659
[2025-06-21 13:59:41,176] INFO django.server "GET /static/main/images/OC_white_logo.png HTTP/1.1" 304 0
[2025-06-21 13:59:52,136] INFO custom_logger User 'taufik.s' logged in successfully.
[2025-06-21 13:59:52,142] INFO django.server "POST / HTTP/1.1" 302 0
[2025-06-21 13:59:52,283] INFO custom_logger User 'taufik.s' accessed index page.
[2025-06-21 13:59:52,297] INFO django.server "GET /indexpage/ HTTP/1.1" 200 9182
[2025-06-21 13:59:52,408] INFO django.server "GET /static/main/images/WarehouseModule.png HTTP/1.1" 304 0
[2025-06-21 13:59:52,605] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 13:59:53,039] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 13:59:54,110] INFO custom_logger Vehicle list viewed by taufik.s with filters: {'reporting_date': '', 'name_of_supplier': '', 'material': '', 'name_of_transporter': '', 'status': ''}
[2025-06-21 13:59:54,127] INFO django.server "GET /vehicle_list/ HTTP/1.1" 200 27437
[2025-06-21 13:59:54,276] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 13:59:54,429] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 13:59:56,044] INFO django.server "GET /add_vehicle/ HTTP/1.1" 200 14160
[2025-06-21 13:59:56,198] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 13:59:56,317] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:00:04,132] INFO custom_logger Found 1432 suppliers for search ''
[2025-06-21 14:00:04,134] INFO django.server "GET /search_supplier/ HTTP/1.1" 200 116796
[2025-06-21 14:00:05,674] INFO custom_logger Found 543 suppliers for search 'in'
[2025-06-21 14:00:05,675] INFO django.server "GET /search_supplier/?term=in HTTP/1.1" 200 47154
[2025-06-21 14:00:06,262] INFO custom_logger Found 37 suppliers for search 'inter'
[2025-06-21 14:00:06,263] INFO django.server "GET /search_supplier/?term=inter HTTP/1.1" 200 3222
[2025-06-21 14:00:06,996] INFO custom_logger Found 1 suppliers for search 'interp'
[2025-06-21 14:00:06,997] INFO django.server "GET /search_supplier/?term=interp HTTP/1.1" 200 74
[2025-06-21 14:00:07,723] INFO custom_logger Found 0 suppliers for search 'interphara'
[2025-06-21 14:00:07,724] INFO django.server "GET /search_supplier/?term=interphara HTTP/1.1" 200 2
[2025-06-21 14:00:10,082] INFO custom_logger Found 1 suppliers for search 'interphar'
[2025-06-21 14:00:10,082] INFO django.server "GET /search_supplier/?term=interphar HTTP/1.1" 200 74
[2025-06-21 14:00:12,225] INFO custom_logger Found 221 items for search ''
[2025-06-21 14:00:12,226] INFO django.server "GET /search_item/ HTTP/1.1" 200 17234
[2025-06-21 14:00:13,832] INFO custom_logger Found 1 items for search 'P-CA'
[2025-06-21 14:00:13,832] INFO django.server "GET /search_item/?term=P-CA HTTP/1.1" 200 90
[2025-06-21 14:00:14,377] INFO custom_logger Found 1 items for search 'P-CAR'
[2025-06-21 14:00:14,378] INFO django.server "GET /search_item/?term=P-CAR HTTP/1.1" 200 90
[2025-06-21 14:00:14,812] INFO custom_logger Found 1 items for search 'P-CARBO'
[2025-06-21 14:00:14,813] INFO django.server "GET /search_item/?term=P-CARBO HTTP/1.1" 200 90
[2025-06-21 14:01:10,599] INFO custom_logger Vehicle added by user: taufik.s
[2025-06-21 14:01:10,601] INFO django.server "POST /add_vehicle/ HTTP/1.1" 302 0
[2025-06-21 14:01:10,735] INFO django.server "GET /add_vehicle/ HTTP/1.1" 200 14745
[2025-06-21 14:01:10,776] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:01:10,792] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:01:10,793] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:01:10,796] INFO django.server "GET /static/store/css/store.css HTTP/1.1" 304 0
[2025-06-21 14:01:10,799] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:01:10,882] INFO django.server "GET /static/store/js/vehicle_page.js HTTP/1.1" 304 0
[2025-06-21 14:01:10,884] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:01:10,900] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:01:10,982] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:01:11,062] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:01:12,115] INFO custom_logger Vehicle list viewed by taufik.s with filters: {'reporting_date': '', 'name_of_supplier': '', 'material': '', 'name_of_transporter': '', 'status': ''}
[2025-06-21 14:01:12,157] INFO django.server "GET /vehicle_list/ HTTP/1.1" 200 27432
[2025-06-21 14:01:12,273] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:01:12,356] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:03:09,687] INFO django.server "GET /add-general-effluent/ HTTP/1.1" 200 12882
[2025-06-21 14:03:09,725] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:03:09,727] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:03:09,750] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:03:09,754] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:03:09,759] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:03:09,837] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:03:10,067] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:03:10,173] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:03:28,397] INFO django.server "POST /add-general-effluent/ HTTP/1.1" 302 0
[2025-06-21 14:03:28,691] INFO django.server "GET /view-general-effluent/ HTTP/1.1" 200 31025
[2025-06-21 14:03:28,767] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:03:28,775] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:03:28,776] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:03:28,776] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:03:28,777] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:03:28,896] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:03:29,469] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:03:29,573] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:03:38,412] INFO django.server "GET /add-general-effluent/ HTTP/1.1" 200 12882
[2025-06-21 14:03:38,457] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:03:38,460] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:03:38,461] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:03:38,461] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:03:38,487] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:03:38,560] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:03:38,649] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:03:38,745] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:03:52,197] INFO django.server "POST /add-general-effluent/ HTTP/1.1" 302 0
[2025-06-21 14:03:52,415] INFO django.server "GET /view-general-effluent/ HTTP/1.1" 200 31016
[2025-06-21 14:03:52,485] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:03:52,491] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:03:52,491] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:03:52,492] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:03:52,492] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:03:52,579] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:03:52,695] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:03:52,783] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:03:57,431] INFO django.server "GET /add-general-effluent/ HTTP/1.1" 200 12882
[2025-06-21 14:03:57,470] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:03:57,473] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:03:57,474] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:03:57,476] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:03:57,476] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:03:57,562] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:03:57,686] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:03:57,802] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:04:11,936] INFO django.server "POST /add-general-effluent/ HTTP/1.1" 302 0
[2025-06-21 14:04:12,081] INFO django.server "GET /view-general-effluent/ HTTP/1.1" 200 31016
[2025-06-21 14:04:12,139] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:04:12,145] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:04:12,146] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:04:12,149] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:04:12,149] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:04:12,236] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:04:12,336] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:04:12,443] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:04:27,725] INFO django.server "GET /add-general-effluent/ HTTP/1.1" 200 12882
[2025-06-21 14:04:27,768] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:04:27,776] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:04:27,778] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:04:27,778] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:04:27,779] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:04:27,868] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:04:27,987] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:04:28,087] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:04:43,759] INFO django.server "POST /add-general-effluent/ HTTP/1.1" 302 0
[2025-06-21 14:04:43,921] INFO django.server "GET /view-general-effluent/ HTTP/1.1" 200 31018
[2025-06-21 14:04:43,985] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:04:43,994] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:04:43,996] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:04:43,996] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:04:43,996] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:04:44,092] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:04:44,203] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:04:44,289] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:04:48,368] INFO django.server "GET /add-general-effluent/ HTTP/1.1" 200 12882
[2025-06-21 14:04:48,410] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:04:48,411] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:04:48,411] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:04:48,412] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:04:48,425] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:04:48,503] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:04:48,598] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:04:48,685] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:05:01,204] INFO django.server "POST /add-general-effluent/ HTTP/1.1" 302 0
[2025-06-21 14:05:01,470] INFO django.server "GET /view-general-effluent/ HTTP/1.1" 200 31020
[2025-06-21 14:05:01,524] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:05:01,528] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:05:01,551] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:05:01,554] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:05:01,555] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:05:01,641] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:05:01,749] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:05:01,847] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:05:07,710] INFO django.server "GET /add-general-effluent/ HTTP/1.1" 200 12882
[2025-06-21 14:05:07,766] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:05:07,772] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:05:07,773] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:05:07,774] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:05:07,774] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:05:07,867] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:05:07,977] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:05:08,069] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:05:18,712] INFO django.server "POST /add-general-effluent/ HTTP/1.1" 302 0
[2025-06-21 14:05:18,836] INFO django.server "GET /view-general-effluent/ HTTP/1.1" 200 30994
[2025-06-21 14:05:18,895] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:05:18,900] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:05:18,901] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:05:18,903] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:05:18,903] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:05:18,991] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:05:19,688] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:05:19,778] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:05:23,854] INFO django.server "GET /add-general-effluent/ HTTP/1.1" 200 12882
[2025-06-21 14:05:23,899] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:05:23,904] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:05:23,905] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:05:23,905] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:05:23,932] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:05:23,987] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:05:24,083] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:05:24,173] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:05:35,404] INFO django.server "POST /add-general-effluent/ HTTP/1.1" 302 0
[2025-06-21 14:05:35,612] INFO django.server "GET /view-general-effluent/ HTTP/1.1" 200 31002
[2025-06-21 14:05:35,669] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:05:35,676] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:05:35,676] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:05:35,677] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:05:35,678] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:05:35,754] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:05:35,887] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:05:35,982] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:05:41,473] INFO django.server "GET /add-general-effluent/ HTTP/1.1" 200 12882
[2025-06-21 14:05:41,512] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:05:41,519] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:05:41,520] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:05:41,523] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:05:41,524] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:05:41,614] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:05:41,714] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:05:41,805] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:05:58,348] INFO django.server "POST /add-general-effluent/ HTTP/1.1" 302 0
[2025-06-21 14:05:58,511] INFO django.server "GET /view-general-effluent/ HTTP/1.1" 200 31011
[2025-06-21 14:05:58,571] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:05:58,575] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:05:58,577] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:05:58,577] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:05:58,580] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:05:58,674] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:05:58,784] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:05:58,876] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:06:26,281] INFO custom_logger User 'vikas.k' tried to access login page but is already authenticated.
[2025-06-21 14:06:26,282] INFO django.server "GET / HTTP/1.1" 302 0
[2025-06-21 14:06:26,378] INFO custom_logger User 'vikas.k' accessed index page.
[2025-06-21 14:06:26,392] INFO django.server "GET /indexpage/ HTTP/1.1" 200 13632
[2025-06-21 14:06:26,448] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:06:26,452] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:06:26,453] INFO django.server "GET /static/main/images/EHSModule.png HTTP/1.1" 304 0
[2025-06-21 14:06:26,454] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:06:26,454] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:06:26,531] INFO django.server "GET /static/main/images/ETP%20Logo.png HTTP/1.1" 304 0
[2025-06-21 14:06:26,554] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:06:26,554] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:06:26,641] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:06:26,734] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:06:28,010] INFO django.server "GET /add-effluent/ HTTP/1.1" 200 18719
[2025-06-21 14:06:28,072] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:06:28,072] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:06:28,073] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:06:28,074] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:06:28,093] INFO django.server "GET /static/etp/css/etp.css HTTP/1.1" 304 0
[2025-06-21 14:06:28,170] INFO django.server "GET /static/etp/js/etp.js HTTP/1.1" 304 0
[2025-06-21 14:06:28,176] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:06:28,177] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:06:28,258] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:06:28,382] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:07:02,727] INFO django.server "GET /get_products/ HTTP/1.1" 200 2031
[2025-06-21 14:07:06,698] INFO django.server "GET /get_products/?term=2 HTTP/1.1" 200 2031
[2025-06-21 14:07:06,970] INFO django.server "GET /get_products/?term=2%2C HTTP/1.1" 200 2031
[2025-06-21 14:07:07,379] INFO django.server "GET /get_products/?term=2%2C5 HTTP/1.1" 200 2031
[2025-06-21 14:07:12,755] INFO django.server "GET /get_stage_names/?product_name=2%2C5%20DIMETHYL%20PHENYL%20ACETYL%20CHLORIDE HTTP/1.1" 200 529
[2025-06-21 14:07:15,439] INFO django.server "GET /get_batch_nos/?product_name=2%2C5%20DIMETHYL%20PHENYL%20ACETYL%20CHLORIDE&stage_name=2%2C5%20DMPAA%20(STAGE-III)%20DRY%20POWDER HTTP/1.1" 200 2769
[2025-06-21 14:07:18,650] INFO django.server "GET /get_batch_nos/?term=000&product_name=2%2C5%20DIMETHYL%20PHENYL%20ACETYL%20CHLORIDE&stage_name=2%2C5%20DMPAA%20(STAGE-III)%20DRY%20POWDER HTTP/1.1" 200 2769
[2025-06-21 14:07:19,155] INFO django.server "GET /get_batch_nos/?term=0006&product_name=2%2C5%20DIMETHYL%20PHENYL%20ACETYL%20CHLORIDE&stage_name=2%2C5%20DMPAA%20(STAGE-III)%20DRY%20POWDER HTTP/1.1" 200 2769
[2025-06-21 14:07:28,470] INFO django.server "POST /get_effluent_qty_details/ HTTP/1.1" 200 116
[2025-06-21 14:07:28,656] INFO django.server "POST /get_voucher_details_by_batch/ HTTP/1.1" 200 34
[2025-06-21 14:07:39,314] INFO django.server "POST /add-effluent/ HTTP/1.1" 302 0
[2025-06-21 14:07:39,462] INFO django.server "GET /view-effluent-records/ HTTP/1.1" 200 34151
[2025-06-21 14:07:39,530] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:07:39,538] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
[2025-06-21 14:07:39,543] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:07:39,563] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:07:39,565] INFO django.server "GET /static/main/js/fontawesome.js HTTP/1.1" 304 0
[2025-06-21 14:07:39,655] INFO django.server "GET /static/main/js/navbar.js HTTP/1.1" 304 0
[2025-06-21 14:07:39,760] WARNING django.server "GET /static/main/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 179
[2025-06-21 14:07:39,855] WARNING django.server "GET /static/main/webfonts/fa-solid-900.ttf HTTP/1.1" 404 179
[2025-06-21 14:07:48,762] INFO django.server "GET /add-effluent/ HTTP/1.1" 200 18719
[2025-06-21 14:07:48,813] INFO django.server "GET /static/main/css/fontawesome.css HTTP/1.1" 304 0
[2025-06-21 14:07:48,817] INFO django.server "GET /static/main/images/OC.png HTTP/1.1" 304 0
[2025-06-21 14:07:48,818] INFO django.server "GET /static/main/css/navbar.css HTTP/1.1" 304 0
[2025-06-21 14:07:48,820] INFO django.server "GET /static/etp/css/etp.css HTTP/1.1" 304 0
[2025-06-21 14:07:48,820] INFO django.server "GET /static/main/css/main.css HTTP/1.1" 304 0
